id,Aspect_terms,Opinion_terms,sen_content
1229,_,流畅,笔记本电脑质量不错显示清晰外观轻薄好看运行稳定用起来流畅很满意
1229,_,很满意,笔记本电脑质量不错显示清晰外观轻薄好看运行稳定用起来流畅很满意
1230,换货,垃圾,18年6月生产的库存机，怀疑是退换货机器，垃圾电脑。
1231,性价比,超级高,非常不错，性价比超级高，很实用
1231,_,非常不错,非常不错，性价比超级高，很实用
1231,_,很实用,非常不错，性价比超级高，很实用
1232,系统,问题,公司采购的，电脑还不错，就是发票特别慢，拖了很久，一会儿5个工作日，一会儿系统问题。
1232,_,不错,公司采购的，电脑还不错，就是发票特别慢，拖了很久，一会儿5个工作日，一会儿系统问题。
1232,_,特别慢,公司采购的，电脑还不错，就是发票特别慢，拖了很久，一会儿5个工作日，一会儿系统问题。
1233,_,很流畅,用起来很流畅
1234,_,_,加个机械硬盘，问了一圈才找到，关键是服务站开始说这款不能加，后又说700多，，，真贵，，
1235,_,差评,差评***鲁大师才跑14万分新机居然有点卡开机居然要17秒我也是醉了垃圾垃圾要不是我看搞活动便宜300我才不买
1235,_,圾垃圾,差评***鲁大师才跑14万分新机居然有点卡开机居然要17秒我也是醉了垃圾垃圾要不是我看搞活动便宜300我才不买
1236,显示屏,清晰,电脑显示屏清晰，外观精致好看，特别喜欢。
1236,外观,精致,电脑显示屏清晰，外观精致好看，特别喜欢。
1236,_,好看,电脑显示屏清晰，外观精致好看，特别喜欢。
1236,_,特别喜欢,电脑显示屏清晰，外观精致好看，特别喜欢。
1237,网速,快,网速快清晰度高，物美价廉值得购买
1237,清晰度,高，物美价廉,网速快清晰度高，物美价廉值得购买
1238,运行,流程,东西可以，玩游戏绝对没问题，整局下来运行流程，性价比超高，喜欢😍
1238,性价比,超高,东西可以，玩游戏绝对没问题，整局下来运行流程，性价比超高，喜欢😍
1238,_,喜欢,东西可以，玩游戏绝对没问题，整局下来运行流程，性价比超高，喜欢😍
1239,_,小白用,电脑小白用来练手，表示可以
1239,_,练手，表示,电脑小白用来练手，表示可以
1239,_,可以,电脑小白用来练手，表示可以
1240,外观,高大上,电脑外观高大上，用起来很方便，流畅，一点也不卡顿，
1240,_,很方便，流畅,电脑外观高大上，用起来很方便，流畅，一点也不卡顿，
1240,_,一点也不卡顿,电脑外观高大上，用起来很方便，流畅，一点也不卡顿，
1241,外观,好看,材质外观好看。用了几个小时感觉还挺好的，一点都不卡。
1241,材质,_,材质外观好看。用了几个小时感觉还挺好的，一点都不卡。
1241,_,挺好,材质外观好看。用了几个小时感觉还挺好的，一点都不卡。
1241,_,一点都不卡,材质外观好看。用了几个小时感觉还挺好的，一点都不卡。
1242,_,极佳,体验极佳
1243,_,太卡了,也太卡了吧。才用了3次。桌面都进不去。点个~点半天
1244,性价比,很高,比上次在别的店铺买的还要便宜性价比很高外观简单大方
1244,外观,简单大方,比上次在别的店铺买的还要便宜性价比很高外观简单大方
1245,运行速度,很快,电脑运行速度很快，画面很清晰，外观时尚，反应灵敏，用来玩游戏也不卡，很棒
1245,画面,很清晰,电脑运行速度很快，画面很清晰，外观时尚，反应灵敏，用来玩游戏也不卡，很棒
1245,外观,时尚,电脑运行速度很快，画面很清晰，外观时尚，反应灵敏，用来玩游戏也不卡，很棒
1245,反应,灵敏，用,电脑运行速度很快，画面很清晰，外观时尚，反应灵敏，用来玩游戏也不卡，很棒
1245,玩游戏,不卡,电脑运行速度很快，画面很清晰，外观时尚，反应灵敏，用来玩游戏也不卡，很棒
1245,_,很棒,电脑运行速度很快，画面很清晰，外观时尚，反应灵敏，用来玩游戏也不卡，很棒
1246,散热,好,电脑好用，打游戏很舒服，不过就是不适合办公，适合青少年使用。散热也好。
1246,打游戏,_,电脑好用，打游戏很舒服，不过就是不适合办公，适合青少年使用。散热也好。
1247,_,差评,默认差评不解释连续两天卡死关机都关不了
1247,_,卡死,默认差评不解释连续两天卡死关机都关不了
1248,物流,挺快,EMS物流挺快，装机方便，目前没什么太大问题。原始C盘占用空间不小
1248,_,，装机方便,EMS物流挺快，装机方便，目前没什么太大问题。原始C盘占用空间不小
1249,_,，才买就降价,第一次买电脑连鼠标都没，才买就降价100
1250,外观,轻便好看,电脑收到，外观轻便好看，运行速度快。
1250,运行速度,快,电脑收到，外观轻便好看，运行速度快。
1251,外观,很满意,电脑不错，外观很满意
1251,_,不错,电脑不错，外观很满意
1252,外观,很不错,电脑外观很不错，是我想要的，玩游戏一点不卡顿，画面真是，出门带着方便，
1252,玩游戏,一点不卡顿,电脑外观很不错，是我想要的，玩游戏一点不卡顿，画面真是，出门带着方便，
1252,画面,出门,电脑外观很不错，是我想要的，玩游戏一点不卡顿，画面真是，出门带着方便，
1252,_,方便,电脑外观很不错，是我想要的，玩游戏一点不卡顿，画面真是，出门带着方便，
1253,价格,问题,电脑小白，不知道这个电脑好不好。但是我要说的一点是价格这个问题，真的变换很大，如果要买，慎重啊
1253,_,好不好,电脑小白，不知道这个电脑好不好。但是我要说的一点是价格这个问题，真的变换很大，如果要买，慎重啊
1253,_,真的变换,电脑小白，不知道这个电脑好不好。但是我要说的一点是价格这个问题，真的变换很大，如果要买，慎重啊
1254,OP,有严重,TOP上有严重划伤
1254,_,划伤,TOP上有严重划伤
1255,_,_,吱吱作响
1256,_,差评,刚买完就降价，还不给找差价，购物第一次给差评，#。
1257,运行,流畅一点也不卡,电脑收到了，特意玩了好几天才来评论，整体还是比较新的，买给老公玩游戏用的，运行流畅一点也不卡
1258,包装,很好,太让我惊喜了，包装得很好。和卖家描述的一样，使用起来很流畅，一点儿也不卡顿，非常满意
1258,_,很流畅,太让我惊喜了，包装得很好。和卖家描述的一样，使用起来很流畅，一点儿也不卡顿，非常满意
1258,_,一点儿,太让我惊喜了，包装得很好。和卖家描述的一样，使用起来很流畅，一点儿也不卡顿，非常满意
1258,_,不卡顿,太让我惊喜了，包装得很好。和卖家描述的一样，使用起来很流畅，一点儿也不卡顿，非常满意
1258,_,非常满意,太让我惊喜了，包装得很好。和卖家描述的一样，使用起来很流畅，一点儿也不卡顿，非常满意
1259,性价比,高,买电脑认准**，便宜实惠，性价比高，物流快
1259,物流,快,买电脑认准**，便宜实惠，性价比高，物流快
1259,_,便宜实惠,买电脑认准**，便宜实惠，性价比高，物流快
1260,性能,很好,宝贝性能很好，质量也有保证。
1260,质量,有保证,宝贝性能很好，质量也有保证。
1261,键盘,挺差,键盘挺差
1262,_,挺好,挺好的，，，，，，
1263,_,满意,简单好用，满意。
1264,速度,蛮快的,速度蛮快的但是没用几次合上电脑就有条缝关不上
1265,_,挺好用的,买来送人的，说是挺好用的！
1266,_,可以,娃娃用着说还可以，很愉快的一次购物
1267,_,没有这毛病,电脑用的不错，就是经常莫名死机，客服说是静电保护死机，重新装系统也不行。说和环境有关，我也是醉了，别人电脑从没有这毛病！
1268,_,降价,买的6200多，现在5800多，降价太严重！
1268,_,严重,买的6200多，现在5800多，降价太严重！
1269,，服务,还是,还是很不错的，还是挺喜欢，服务还是挺到位的！
1269,_,很不错,还是很不错的，还是挺喜欢，服务还是挺到位的！
1269,_,挺喜欢,还是很不错的，还是挺喜欢，服务还是挺到位的！
1269,_,挺到位的,还是很不错的，还是挺喜欢，服务还是挺到位的！
1270,_,黑屏,用了几次就开不了机了黑屏不太清楚啥原因
1271,运行,比较畅,实物看上去真的很新，机子试过没问题，运行比较畅顺，很满意。
1271,_,很满意,实物看上去真的很新，机子试过没问题，运行比较畅顺，很满意。
1272,性能,非常好,性能非常好，很满意，推荐
1272,_,很满意,性能非常好，很满意，推荐
1273,质量,_,电脑质量现在用着感觉还可以，服务质量我只能呵呵了。
1273,_,还可以,电脑质量现在用着感觉还可以，服务质量我只能呵呵了。
1273,服务质量,_,电脑质量现在用着感觉还可以，服务质量我只能呵呵了。
1274,_,挺好的,挺好的不错的选择
1274,_,不错,挺好的不错的选择
1275,显示效果,很好,显示效果很好
1276,运行,好不卡顿,电脑性能：软件运行好不卡顿，外观漂亮大气，很喜欢
1276,外观,漂亮大气,电脑性能：软件运行好不卡顿，外观漂亮大气，很喜欢
1276,性能,_,电脑性能：软件运行好不卡顿，外观漂亮大气，很喜欢
1276,软件,_,电脑性能：软件运行好不卡顿，外观漂亮大气，很喜欢
1276,_,很喜欢,电脑性能：软件运行好不卡顿，外观漂亮大气，很喜欢
1277,价格,特别便宜,宝贝收到特别惊喜，特别清晰，价格也特别便宜，很满意的一次购物。
1277,_,特别清晰,宝贝收到特别惊喜，特别清晰，价格也特别便宜，很满意的一次购物。
1278,_,不了东,@后下载不了软件到桌面！不知道怎么了！就是载不了东西！
1279,速度,很快,很不错速度很快
1279,_,很不错,很不错速度很快
1280,鼠标,失灵,买了三四天触控鼠标失灵了？？？
1281,质量,特别好,质量特别好，做工精细，
1281,做工,精细，,质量特别好，做工精细，
1282,_,降价,一买就降价400，跟客服申请价保却只退300多，用了红包不给退，霸王条款。看来plus会员也不过如此。
1283,充电,快,充电快。速度也很快特别薄喜欢
1283,速度,很快,充电快。速度也很快特别薄喜欢
1283,_,特别薄,充电快。速度也很快特别薄喜欢
1283,_,喜欢,充电快。速度也很快特别薄喜欢
1284,屏幕,高清屏,笔记本电脑收到了，屏幕高清屏，畅玩多种大型游戏。满意满意
1284,型游戏,满意,笔记本电脑收到了，屏幕高清屏，畅玩多种大型游戏。满意满意
1284,_,满意,笔记本电脑收到了，屏幕高清屏，畅玩多种大型游戏。满意满意
1285,_,特色,其他特色：都很好
