,id,id,Aspect_terms,Opinion_terms,Categories,Polarities
3902,1444,1444,材质,很不错,外观,正面
3903,1444,1444,显示效果,很好,硬件&性能,正面
3904,1444,1444,画面,清晰,硬件&性能,正面
3905,1444,1444,外观,很漂亮,外观,正面
3906,1445,1445,质量,非常好,整体,正面
3907,1445,1445,包装,非常仔细，非常感,包装,正面
3908,1446,1446,_,垃圾,整体,负面
3909,1446,1446,屏幕,_,硬件&性能,负面
3910,1447,1447,速度,很快,硬件&性能,正面
3911,1447,1447,质量,很好,整体,正面
3912,1447,1447,外观,很不错,外观,正面
3913,1447,1447,电池续航时间,_,硬件&性能,正面
3914,1448,1448,显示屏,很清晰,硬件&性能,正面
3915,1448,1448,_,快,硬件&性能,正面
3916,1448,1448,_,不错,整体,正面
3917,1448,1448,外观,_,外观,正面
3918,1448,1448,_,不卡,硬件&性能,正面
3919,1448,1448,_,大爱,整体,正面
3920,1449,1449,_,不错,整体,正面
3921,1449,1449,_,挺好的,整体,正面
3922,1450,1450,散热,有点困难,硬件&性能,负面
3923,1451,1451,_,很一般,整体,中性
3924,1451,1451,_,手无法@,硬件&性能,负面
3925,1452,1452,,心碎了,整体,正面
3926,1453,1453,打游戏,一点也不卡,使用场景,正面
3927,1453,1453,开机,非常的,外观,正面
3928,1453,1453,_,非常的不错,整体,正面
3929,1453,1453,_,非常流畅,硬件&性能,正面
3930,1454,1454,包装,完好,包装,正面
3931,1454,1454,手感,细腻光滑,外观,正面
3932,1454,1454,质感,特别好,外观,正面
3933,1454,1454,画面,清晰,硬件&性能,正面
3934,1454,1454,物流,很快,物流,正面
3935,1454,1454,_,非常满意,整体,正面
3936,1455,1455,效果,卡,硬件&性能,正面
3937,1455,1455,_,可以,整体,正面
3938,1455,1455,_,挺好用,整体,正面
3939,1456,1456,打游戏,非常开心,服务,正面
3940,1456,1456,_,很好,整体,正面
3941,1456,1456,_,没有什么毛病,整体,负面
3942,1456,1456,_,喜欢,整体,正面
3943,1457,1457,_,很不错的,整体,正面
3944,1458,1458,office,_,服务,正面
3945,1459,1459,反应速度,很快,硬件&性能,正面
3946,1459,1459,屏幕,很清晰,硬件&性能,正面
3947,1459,1459,_,，音质,硬件&性能,正面
3948,1459,1459,_,非常好,整体,正面
3949,1459,1459,_,非常满意,整体,正面
3950,1460,1460,发货速度,快,使用场景,正面
3951,1460,1460,质量,非常好,整体,正面
3952,1460,1460,，效果,不错,整体,正面
3953,1460,1460,价格,实惠,价格,正面
3954,1460,1460,_,特别好用,整体,正面
3955,1460,1460,_,非常喜欢,整体,正面
3956,1461,1461,性能,还不错,硬件&性能,正面
3957,1461,1461,屏幕,好,硬件&性能,正面
3958,1462,1462,质量,特别好,整体,正面
3959,1462,1462,画面,清晰,硬件&性能,正面
3960,1462,1462,运行,快,硬件&性能,正面
3961,1463,1463,声音,特别大，有点失望,硬件&性能,负面
3962,1463,1463,_,关机,硬件&性能,负面
3963,1464,1464,配置,卡,硬件&性能,正面
3964,1464,1464,内存,_,硬件&性能,负面
3965,1464,1464,性能,_,硬件&性能,负面
3966,1465,1465,质量,不错,整体,正面
3967,1465,1465,_,很喜欢,整体,正面
3968,1466,1466,_,便宜，必须,价格,正面
3969,1467,1467,_,薄,外观,正面
3970,1467,1467,_,很好,整体,正面
3971,1468,1468,玩LOL,_,使用场景,负面
3972,1469,1469,_,非常的,整体,正面
3973,1470,1470,性价比,很高,价格,正面
3974,1470,1470,_,没有问题,整体,正面
3975,1471,1471,质量,不错,整体,正面
3976,1471,1471,反应,很快,硬件&性能,正面
3977,1471,1471,物流,挺不错,物流,正面
3978,1471,1471,发货,_,物流,正面
3979,1472,1472,卖家服务态度,好,服务,负面
3980,1473,1473,物流,还蛮快的,物流,正面
3981,1473,1473,风扇声音,_,硬件&性能,负面
3982,1473,1473,_,挺影响学习效率的,使用场景,正面
3983,1474,1474,发货速度,挺快,物流,正面
3984,1474,1474,质量,不错,整体,正面
3985,1474,1474,反应速度,很快,硬件&性能,正面
3986,1474,1474,屏幕,清晰,硬件&性能,正面
3987,1474,1474,_,挺满意,整体,正面
3988,1475,1475,客服,没解决,服务,负面
3989,1475,1475,_,不开心,整体,中性
3990,1476,1476,办公软件,不能激活,软件&性能,正面
3991,1476,1476,_,是破损的,软件&性能,负面
3992,1476,1476,_,比较重,外观,负面
3993,1477,1477,物流速度,很快,物流,正面
3994,1477,1477,屏幕,清晰,硬件&性能,正面
3995,1477,1477,网速,快,硬件&性能,正面
3996,1477,1477,_,太喜欢,整体,正面
3997,1478,1478,玩游戏,见卡,使用场景,正面
3998,1478,1478,_,还行,整体,正面
3999,1478,1478,_,挺好的,整体,正面
4000,1479,1479,服务,差,服务,负面
4001,1479,1479,客服态度,很差,服务,负面
4002,1479,1479,_,还可以,整体,正面
4003,1479,1479,_,挺喜欢,整体,正面
4004,1480,1480,_,很好用,整体,正面
4005,1481,1481,_,不好用,整体,负面
4006,1481,1481,_,没法,其他,负面
4007,1481,1481,_,退了,使用场景,负面
4008,1482,1482,开机速度,快,硬件&性能,正面
4009,1482,1482,画质,清晰,硬件&性能,正面
4010,1482,1482,电池,蛮耐用,硬件&性能,正面
4011,1482,1482,_,音质,硬件&性能,正面
4012,1483,1483,_,不错,整体,正面
4013,1483,1483,_,清楚,硬件&性能,正面
4014,1484,1484,配置,不错,硬件&性能,正面
4015,1484,1484,运行,顺畅,硬件&性能,正面
4016,1485,1485,_,非常好,整体,正面
4017,1485,1485,_,满意,整体,正面
4018,1486,1486,散热,好,硬件&性能,负面
4019,1486,1486,盟CPU占,_,硬件&性能,负面
4020,1487,1487,送货,很快,物流,正面
4021,1487,1487,_,很棒,整体,正面
4022,1488,1488,,目前使用感都不錯,整体,正面
4023,1489,1489,质量,很好,整体,正面
4024,1489,1489,上网,很流畅,使用场景,正面
4025,1489,1489,玩游戏,不卡,使用场景,正面
4026,1489,1489,_,很满意,整体,正面
4027,1490,1490,价格,不贵，满意,价格,正面
4028,1490,1490,_,够轻便,外观,正面
4029,1491,1491,外观,好看大气,外观,正面
4030,1491,1491,运行,流畅,硬件&性能,正面
4031,1491,1491,_,不卡顿,硬件&性能,正面
4032,1492,1492,包装,很好,包装,正面
4033,1492,1492,外观,很漂亮,外观,正面
4034,1492,1492,性能,可以,硬件&性能,正面
4035,1492,1492,_,很快,物流,正面
4036,1493,1493,质量,很好,整体,正面
4037,1493,1493,玩游戏,一点都不卡,使用场景,正面
4038,1493,1493,携带,满意,整体,正面
4039,1493,1493,_,特别的棒,整体,正面
4040,1493,1493,_,方便,使用场景,正面
4041,1494,1494,灰色,好看,外观,正面
4042,1494,1494,_,很好,整体,正面
4043,1495,1495,_,好评,整体,正面
4044,1496,1496,包装,很严实,包装,正面
4045,1497,1497,价格,实惠,价格,正面
4046,1497,1497,运行速度,_,硬件&性能,正面
4047,1498,1498,显卡效果,一级赞,硬件&性能,正面
4048,1498,1498,外观,很简单大方,外观,正面
4049,1498,1498,操作,很流畅,软件&性能,正面
4050,1498,1498,_,很轻便好,外观,正面
4051,1499,1499,_,磨损,使用场景,负面
4052,1499,1499,_,比较舒服的,真伪,正面
4053,1500,1500,性能,很好,硬件&性能,负面
4054,1500,1500,外观,很漂亮,外观,正面
4055,1500,1500,_,一点都不，卡,硬件&性能,正面
4056,1500,1500,_,满意,整体,正面
4057,1501,1501,质量,非常好,整体,正面
4058,1501,1501,卖家服务,超级棒,服务,正面
4059,1501,1501,_,，满意,整体,正面
4060,1502,1502,包装,_,包装,正面
4061,1502,1502,游戏,_,使用场景,正面
4062,1502,1502,_,不错,整体,正面
4063,1503,1503,外观,漂亮,外观,正面
4064,1503,1503,性能,不错,硬件&性能,正面
4065,1503,1503,价格,实惠,价格,正面
4066,1503,1503,_,流畅不卡顿,硬件&性能,正面
4067,1504,1504,速度,很快,硬件&性能,正面
4068,1504,1504,画面,清晰,硬件&性能,正面
4069,1504,1504,显卡,不错,硬件&性能,正面
4070,1504,1504,外观,很精致,外观,正面
4071,1504,1504,_,一点都不卡,硬件&性能,正面
4072,1504,1504,_,流畅,硬件&性能,负面
4073,1504,1504,_,比较满意,整体,正面
4074,1505,1505,反应,很快,硬件&性能,正面
4075,1505,1505,_,很不错,整体,正面
4076,1505,1505,屏幕,_,硬件&性能,正面
4077,1505,1505,清晰,_,硬件&性能,正面
4078,1505,1505,_,很棒,整体,正面
4079,1506,1506,外观,好看,外观,正面
4080,1506,1506,_,不过,整体,负面
4081,1507,1507,效率,很好,整体,正面
4082,1507,1507,_,很满意,整体,正面
4083,1508,1508,运行,很快,硬件&性能,正面
4084,1508,1508,设计,携带,外观,正面
4085,1508,1508,屏幕,清晰,硬件&性能,正面
4086,1508,1508,_,不卡顿,硬件&性能,正面
4087,1508,1508,_,超薄,外观,正面
4088,1508,1508,_,出门,整体,正面
4089,1508,1508,_,方便,外观,正面
4090,1508,1508,颜色,_,外观,正面
4091,1508,1508,_,不容易过时,硬件&性能,负面
4092,1509,1509,声音,非常,硬件&性能,负面
4093,1509,1509,刺耳,_,硬件&性能,负面
4094,1510,1510,反映,很快,硬件&性能,正面
4095,1510,1510,屏幕,清晰,硬件&性能,正面
4096,1510,1510,外观,精美,外观,正面
4097,1511,1511,_,不错,整体,正面
4098,1512,1512,性能,超高,硬件&性能,正面
4099,1512,1512,方面,很优秀，五星好评,外观,正面
4100,1512,1512,_,颜值,外观,正面
4101,1512,1512,价格,_,价格,正面
4102,1513,1513,运行,流畅,硬件&性能,正面
4103,1513,1513,画面,清晰,硬件&性能,正面
4104,1513,1513,材质,很好,外观,正面
4105,1513,1513,外观,大气,外观,正面
4106,1513,1513,性能,_,硬件&性能,正面
4107,1513,1513,_,，不卡顿,硬件&性能,正面
4108,1513,1513,显卡效果,_,硬件&性能,正面
4109,1514,1514,_,卡,硬件&性能,负面
4110,1515,1515,客服,有些气人,服务,负面
4111,1516,1516,声音,出丝丝的,硬件&性能,负面
4112,1516,1516,_,还好,整体,负面
4113,1516,1516,_,是发热,硬件&性能,负面
4114,1516,1516,_,太厉害,整体,负面
4115,1516,1516,候听音乐,_,使用场景,负面
4116,1517,1517,玩游戏,不卡,使用场景,正面
4117,1517,1517,速度,快,硬件&性能,正面
4118,1517,1517,_,精致,外观,正面
4119,1517,1517,_,，时尚,外观,正面
4120,1518,1518,外观材质,很好看,外观,正面
4121,1518,1518,质量,很好,整体,正面
4122,1518,1518,网速,很快,硬件&性能,正面
4123,1518,1518,屏幕,很清晰,硬件&性能,正面
4124,1518,1518,_,很满意,整体,正面
4125,1519,1519,_,还可以,整体,正面
4126,1519,1519,_,大方,整体,正面
4127,1519,1519,_,顺手,物流,正面
4128,1520,1520,_,不好,整体,负面
4129,1521,1521,质量,很好,整体,正面
4130,1521,1521,外观,没有破损,外观,正面
4131,1521,1521,性能,好满意,整体,正面
4132,1522,1522,价格,便宜的,价格,正面
4133,1522,1522,质量,挺好的,整体,正面
4134,1522,1522,，吃鸡很溜不卡,_,使用场景,正面
4135,1523,1523,开机,挺快的,硬件&性能,正面
4136,1523,1523,_,不错,整体,正面
4137,1524,1524,_,一般,整体,中性
4138,1525,1525,_,有指纹印,使用场景,中性
4139,1526,1526,运行速度,还是,硬件&性能,负面
4140,1526,1526,办公,完全没问题,软件&性能,正面
4141,1526,1526,_,很快,硬件&性能,负面
4142,1526,1526,_,蛮新的,使用场景,中性
4143,1527,1527,质量,不错,整体,正面
4144,1527,1527,物流,很快,物流,正面
4145,1527,1527,外观,好看,外观,正面
4146,1527,1527,_,很流畅,硬件&性能,正面
4147,1527,1527,_,一点也不卡,硬件&性能,正面
4148,1527,1527,_,好评,整体,正面
4149,1528,1528,性能,不错,硬件&性能,正面
4150,1528,1528,运行速度,很快,硬件&性能,正面
4151,1528,1528,画面,很清晰,硬件&性能,正面
4152,1528,1528,_,满意,整体,正面
4153,1529,1529,开机速度,很快,硬件&性能,正面
4154,1529,1529,外观设计,很漂亮,外观,正面
4155,1529,1529,性能,很流畅,硬件&性能,正面
4156,1529,1529,_,一点也不卡,硬件&性能,正面
4157,1529,1529,外观材质,_,外观,正面
4158,1529,1529,_,很精致,外观,正面
4159,1530,1530,运行软件,很好,物流,正面
4160,1530,1530,_,真的不错,整体,正面
4161,1530,1530,_,真的很好用,整体,正面
4162,1531,1531,服务态度,很好,服务,正面
4163,1531,1531,_,好用,整体,正面
4164,1532,1532,_,挺多,整体,负面
4165,1533,1533,_,严重,外观,负面
4166,1533,1533,_,降价,价格,负面
4167,1534,1534,开机,快,硬件&性能,正面
4168,1534,1534,玩游戏,不卡顿,使用场景,正面
4169,1534,1534,屏幕,清晰,硬件&性能,正面
4170,1535,1535,表格,卡,使用场景,负面
4171,1535,1535,_,不怎么好,整体,负面
4172,1535,1535,_,大点,硬件&性能,负面
4173,1536,1536,画面,清晰,硬件&性能,正面
4174,1536,1536,反应,快,硬件&性能,正面
4175,1536,1536,_,非常满意,整体,正面
4176,1536,1536,_,，美观大方,外观,正面
4177,1537,1537,外观,漂亮,外观,正面
4178,1537,1537,办公,，游戏,使用场景,正面
4179,1537,1537,整体配置,不错,硬件&性能,正面
4180,1537,1537,_,轻薄小巧,外观,正面
4181,1537,1537,_,一点也不卡,硬件&性能,正面
4182,1538,1538,质量,很好,整体,正面
4183,1538,1538,网速,快,硬件&性能,正面
4184,1538,1538,外观材质,_,外观,正面
4185,1538,1538,性能,_,硬件&性能,正面
4186,1538,1538,_,不卡,硬件&性能,正面
4187,1539,1539,包装,很严实,包装,正面
4188,1539,1539,显卡,好,硬件&性能,正面
4189,1539,1539,外观,很漂亮,外观,正面
4190,1539,1539,操作,_,其他,正面
4191,1539,1539,_,特别棒,整体,正面
4192,1540,1540,画面,清晰,硬件&性能,正面
4193,1540,1540,运行,不卡顿,硬件&性能,正面
4194,1540,1540,携带,方便,外观,正面
4195,1540,1540,_,不错,整体,正面
4196,1540,1540,_,流畅,硬件&性能,正面
4197,1540,1540,_,比较轻薄,外观,正面
4198,1541,1541,_,一周就死机,硬件&性能,负面
4199,1542,1542,运行速度,快,硬件&性能,正面
4200,1542,1542,玩游戏,不卡,使用场景,正面
4201,1542,1542,_,很好用,整体,正面
4202,1542,1542,_,挺好,整体,正面
4203,1542,1542,_,挺喜欢的,整体,正面
4204,1543,1543,赠品,不好,价格,负面
4205,1544,1544,性能,不错,硬件&性能,正面
4206,1544,1544,价位,超划算,价格,正面
4207,1544,1544,外观材质,很好,外观,正面
4208,1544,1544,_,很好用,整体,正面
4209,1545,1545,运行,很快,硬件&性能,正面
4210,1545,1545,_,非常便宜,价格,正面
4211,1546,1546,_,不满意,整体,正面
4212,1546,1546,看视频声音,_,物流,正面
4213,1547,1547,刺激,好评,整体,正面
4214,1547,1547,_,过瘾,硬件&性能,负面
4215,1547,1547,_,快,硬件&性能,正面
4216,1548,1548,_,很不错,整体,正面
4217,1549,1549,外观,很漂亮,外观,正面
4218,1549,1549,性能,挺好,硬件&性能,正面
4219,1549,1549,_,很满意,整体,正面
4220,1550,1550,运行速度,快,硬件&性能,正面
4221,1550,1550,画质,清晰,硬件&性能,正面
4222,1550,1550,_,无杂音,硬件&性能,正面
4223,1550,1550,_,简单大方,外观,正面
4224,1551,1551,物流,很快,物流,正面
4225,1551,1551,_,比较满意,整体,正面
4226,1552,1552,_,有瑕,整体,负面
4227,1552,1552,_,被撞坏了,硬件&性能,负面
4228,1553,1553,_,不错,整体,正面
4229,1554,1554,_,闪屏,硬件&性能,负面
4230,1554,1554,_,怎么回事,整体,负面
4231,1554,1554,_,有人帮忙解答,物流,负面
4232,1555,1555,_,非常实惠,价格,正面
4233,1555,1555,_,好用,整体,正面
4234,1555,1555,赠品,_,价格,负面
4235,1556,1556,性能,太好,硬件&性能,负面
4236,1557,1557,游戏,很好,使用场景,正面
4237,1557,1557,跑分,高,硬件&性能,正面
4238,1557,1557,_,好用,整体,正面
4239,1557,1557,散热,_,硬件&性能,正面
4240,1557,1557,_,好评,整体,正面
4241,1558,1558,_,非常出,外观,正面
4242,1558,1558,_,正品,整体,正面
4243,1559,1559,_,很好用,整体,正面
4244,1559,1559,_,不错,整体,正面
4245,1560,1560,,买完二周降价到3799，损失三百大洋。,整体,负面
4246,1561,1561,_,一点也不好,整体,负面
4247,1561,1561,_,七天无理由退货,服务,负面
4248,1562,1562,噪音,容易发热,硬件&性能,负面
4249,1562,1562,_,真的一般,整体,中性
4250,1563,1563,外观,很好看,外观,正面
4251,1563,1563,客服的服务态度,好,服务,正面
4252,1563,1563,性价比,高,价格,正面
4253,1563,1563,_,挺好,整体,正面
4254,1564,1564,包装,简陋,包装,正面
4255,1564,1564,_,没送,价格,正面
4256,1565,1565,包装,完好,包装,正面
4257,1565,1565,网速,快,硬件&性能,正面
4258,1565,1565,_,没有损坏,整体,负面
4259,1565,1565,_,好用,整体,正面
4260,1566,1566,速度,快,硬件&性能,正面
4261,1566,1566,灵敏度,高,硬件&性能,正面
4262,1566,1566,_,是很实惠,价格,正面
4263,1566,1566,_,超薄,外观,正面
4264,1566,1566,_,方便携带,外观,正面
4265,1567,1567,_,不爽,硬件&性能,负面
4266,1568,1568,速度,快,硬件&性能,正面
4267,1568,1568,显示屏,清晰,硬件&性能,正面
4268,1568,1568,颜色,正,外观,正面
4269,1568,1568,_,真的很不错,整体,正面
4270,1569,1569,散热,慢,硬件&性能,负面
4271,1569,1569,_,还行,整体,负面
4272,1569,1569,_,不会,整体,负面
4273,1569,1569,_,很卡,硬件&性能,负面
4274,1570,1570,_,不错,整体,正面
4275,1571,1571,性价比,非常不错,价格,正面
4276,1572,1572,_,降价,价格,负面
4277,1573,1573,质量,好,整体,正面
4278,1573,1573,性价比,很高,价格,正面
4279,1573,1573,价格,不贵,价格,负面
4280,1574,1574,质量,不错,整体,正面
4281,1574,1574,网速度,很快,使用场景,正面
4282,1574,1574,_,超所值,价格,正面
4283,1574,1574,_,很薄,外观,正面
4284,1574,1574,_,方便携带,外观,正面
4285,1575,1575,运行,流畅,硬件&性能,正面
4286,1575,1575,画质,很好,硬件&性能,正面
