id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities
1542,_, , ,好用,21,23,整体,正面
1542,_, , ,不过敏,18,21,使用体验,正面
1543,_, , ,好用,1,3,整体,正面
1544,防晒效果,0,4,好,5,6,功效,正面
1545,_, , ,很好,0,2,整体,正面
1546,除螨效,7,10,不错,11,13,功效,正面
1547,_, , ,超级喜欢,4,8,整体,正面
1547,_, , ,很服帖,12,15,使用体验,正面
1547,物流,18,20,特别给力,21,25,物流,正面
1547,_, , ,满意,26,28,整体,正面
1548,_, , ,挺好的,0,3,整体,正面
1548,_, , ,很实惠,4,7,价格,正面
1548,赠品,13,15,很多,11,13,价格,正面
1549,_, , ,挺好用的,0,4,整体,正面
1549,_, , ,有变白,30,33,功效,正面
1550,_, , ,有股清凉油的味道,0,8,气味,负面
1551,_, , ,很小,0,2,尺寸,负面
1552,_, , ,很舒服,2,5,使用体验,正面
1552,水,8,9,好多,6,8,成分,正面
1552,_, , ,没有过敏现象,17,23,使用体验,正面
1552,_, , ,挺好用的,12,16,整体,正面
1553,质量,0,2,太差了,2,5,整体,负面
1554,_, , ,很好用,0,3,整体,正面
1554,_, , ,挺温和,7,10,使用体验,正面
1554,_, , ,不刺激,11,14,使用体验,正面
1554,_, , ,效果不错,15,19,整体,正面
1555,_, , ,好用,0,2,整体,正面
1555,补水效果,4,8,挺好的,8,11,功效,正面
1556,快递,11,13,很给力,13,16,物流,正面
1556,_, , ,蛮好的,24,27,整体,正面
1556,活动,29,31,便宜了很多,34,39,价格,正面
1557,刀片,5,7,太快了,16,19,其他,负面
1558,泡沫,0,2,细腻,2,4,使用体验,正面
1558,_, , ,凉凉的,11,14,使用体验,正面
1558,_, , ,滑滑滴,19,22,使用体验,正面
1558,_, , ,还算满意,23,27,整体,正面
1559,_, , ,一点都不好,0,5,整体,负面
1559,_, , ,有一股味道,20,25,气味,负面
1560,清洁度,29,32,还可以,32,35,功效,正面
1561,_, , ,听水嫩的,6,10,使用体验,正面
1561,_, , ,挺不错,13,16,整体,正面
1561,颜色,17,19,自然,20,22,功效,正面
1562,卸妆,0,2,比较干净,2,6,功效,正面
1563,_, , ,好吸收,4,7,使用体验,正面
1563,_, , ,奶思,8,10,整体,正面
1563,_, , ,不油腻,0,3,使用体验,正面
1564,_, , ,很好用,0,3,整体,正面
1564,_, , ,棒棒哒,6,9,整体,正面
1565,_, , ,破的,3,5,其他,负面
1566,赠品,17,19,_, , ,价格,正面
1566,_, , ,好划算,0,3,价格,正面
1567,_, , ,好用,0,2,整体,正面
1567,价格,2,4,不贵,5,7,价格,正面
1568,包装,8,10,严实,10,12,包装,正面
1569,_, , ,拖丝,0,2,功效,负面
1569,_, , ,非常不好,4,8,整体,负面
1569,_, , ,不喜欢,9,12,整体,负面
1570,刀片,0,2,非常锋利,2,6,其他,正面
1570,_, , ,修眉毛挺干净,7,13,功效,正面
1570,_, , ,好用,14,16,整体,正面
1571,发货速度,0,4,快,4,5,物流,正面
1572,_, , ,棒棒,41,43,整体,正面
1573,_, , ,不错,10,12,整体,正面
1573,_, , ,不紧绷,6,9,使用体验,正面
1573,_, , ,很舒服,3,6,使用体验,正面
1574,_, , ,非常不错,2,6,整体,正面
1574,外观,7,9,高大上,9,12,包装,正面
1574,_, , ,非常好,17,20,整体,正面
1575,_, , ,棒棒哒,0,3,整体,正面
1575,效果,12,14,很好,14,16,功效,正面
1575,活动,18,20,很划算,22,25,价格,正面
1576,外观,0,2,还不错,2,5,包装,正面
1577,_, , ,非常满意,5,9,整体,正面
1578,_, , ,还不错,0,3,整体,正面
1578,_, , ,挺滋润的,5,9,使用体验,正面
1579,_, , ,比较不错,11,15,整体,正面
1580,_, , ,很不错,4,7,整体,正面
1581,_, , ,很好,0,2,整体,正面
1581,_, , ,很喜欢,3,6,整体,正面
1582,_, , ,不错,0,2,整体,正面
1582,_, , ,挺好的,5,8,整体,正面
1583,味道,21,23,不好,27,29,气味,负面
1584,底色,4,6,很好,6,8,功效,正面
1584,_, , ,挺好的,0,3,整体,正面
1584,_, , ,很方便,14,17,其他,正面
1585,_, , ,确实不错,10,14,整体,正面
1585,_, , ,很服帖,16,19,使用体验,正面
1585,补水效果,28,32,不错,32,34,功效,正面
1585,精华,21,23,很多,24,26,成分,正面
1586,_, , ,刺鼻,21,23,气味,负面
1586,_, , ,凉,24,25,使用体验,负面
1586,_, , ,刺痛,27,29,使用体验,负面
1587,_, , ,喜欢,8,10,整体,正面
1588,_, , ,太差劲,0,3,整体,负面
1588,_, , ,一点效果没有,14,20,功效,负面
1588,_, , ,一碰就烂掉,33,38,其他,负面
1588,_, , ,恶心,50,52,整体,负面
1588,_, , ,假货,59,61,真伪,负面
1589,_, , ,效果可以,7,11,整体,正面
1589,服务,23,25,好,26,27,服务,正面
1590,_, , ,很好,0,2,整体,正面
1590,_, , ,非常好,4,7,整体,正面
1591,_, , ,挺好用的,2,6,使用体验,正面
1592,到货,11,13,蛮快,13,15,物流,正面
1593,_, , ,挺好的,0,3,整体,正面
1594,_, , ,喜欢,0,2,整体,正面
1595,_, , ,很舒服,6,9,使用体验,正面
1595,_, , ,很薄,10,12,使用体验,正面
1596,_, , ,不错,9,11,整体,正面
1597,_, , ,好的很,0,3,整体,正面
1597,_, , ,很喜欢,6,9,整体,正面
1597,_, , ,很滋养,11,14,使用体验,正面
1597,_, , ,美美哒,23,26,整体,正面
1598,_, , ,好,0,1,整体,正面
1599,_, , ,挺好用的,1,5,整体,正面
1600,客服态度,10,14,好,14,15,服务,正面
1600,味道,0,2,清爽,2,4,气味,正面
1601,_, , ,很好用,0,3,整体,正面
1601,_, , ,漂亮,5,7,包装,正面
1601,_, , ,轻便,9,11,使用体验,正面
1601,质量,24,26,挺好,27,29,整体,正面
1602,包装,3,5,很仔细,5,8,包装,正面
1602,_, , ,非常好,0,3,整体,正面
1603,_, , ,不错,8,10,整体,正面
1604,_, , ,太少了,1,4,其他,负面
1604,_, , ,还可以,17,20,整体,正面
1605,_, , ,比较温和,4,8,使用体验,正面
1605,_, , ,不刺激,9,12,使用体验,正面
1606,刀片,0,2,一点也不利,2,7,其他,负面
1607,_, , ,丑死了,0,3,整体,负面
1608,_, , ,很好,2,4,整体,正面
1609,_, , ,很喜欢,2,5,整体,正面
1610,_, , ,很划算,0,3,价格,正面
1610,_, , ,不错,26,28,整体,正面
1611,_, , ,不太舒服,9,13,使用体验,负面
1611,_, , ,不好,14,16,整体,负面
1612,物流,8,10,快,10,11,物流,正面
1612,_, , ,很划算,17,20,价格,正面
1613,快递,0,2,超快,2,4,物流,正面
1613,优惠力度,14,18,很大,18,20,价格,正面
1614,_, , ,很不错,20,23,整体,正面
1615,_, , ,很好,13,15,整体,正面
1615,_, , ,好吸收,16,19,使用体验,正面
1616,价格,4,6,美丽,7,9,价格,正面
1616,_, , ,挺好用,0,3,整体,正面
1617,_, , ,很好用,0,3,整体,正面
1617,_, , ,很好,8,10,整体,正面
1617,_, , ,不会伤皮肤,11,16,使用体验,正面
1618,_, , ,不怎么地,0,4,整体,负面
1619,_, , ,很轻薄,12,15,使用体验,正面
1619,_, , ,吸收快,16,19,使用体验,正面
1620,_, , ,非常好,0,3,整体,正面
1620,_, , ,不油腻,4,7,使用体验,正面
1621,_, , ,杠杠的,15,18,整体,正面
1622,_, , ,不错,0,2,整体,正面
1622,美白效果,3,7,不是很好,7,11,功效,负面
1623,_, , ,好,3,4,整体,正面
1624,_, , ,是正品,15,18,真伪,正面
1624,_, , ,好用,12,14,整体,正面
1624,活动,23,25,超划算,26,29,价格,正面
1624,_, , ,棒棒哒,30,33,整体,正面
1625,_, , ,一点都不控油,25,31,功效,负面
1626,味道,10,12,好闻,12,14,气味,正面
1626,_, , ,好用,0,2,整体,正面
1627,补水效果,21,25,很不错,25,28,功效,正面
1627,_, , ,挺好用的,31,35,整体,正面
1628,_, , ,超值,8,10,价格,正面
1628,_, , ,喜欢,3,5,整体,正面
1629,_, , ,很好用,9,12,整体,正面
1629,_, , ,很满意,21,24,整体,正面
1630,活动,0,2,_, , ,价格,正面
1630,赠品,7,9,_, , ,价格,正面
1631,_, , ,很喜欢,7,10,整体,正面
1631,赠品,35,37,没有,42,44,价格,负面
1632,味道,9,11,淡淡的,6,9,气味,正面
1632,_, , ,很好,0,2,整体,正面
1632,_, , ,喜欢,2,4,整体,正面
1633,_, , ,不错,2,4,整体,正面
1634,活动,25,27,很划算,28,31,价格,正面
1634,_, , ,很好用,0,3,整体,正面
1634,_, , ,清爽,20,22,使用体验,正面
1635,_, , ,很持久,3,6,功效,正面
1635,_, , ,很好用,0,3,整体,正面
1636,_, , ,很不错,6,9,整体,正面
1637,_, , ,还可以,6,9,整体,负面
1638,_, , ,很好,2,4,整体,正面
1638,_, , ,提亮肤色,11,15,功效,正面
1639,_, , ,非常不错,10,14,整体,正面
1639,_, , ,满意,26,28,整体,正面
1640,_, , ,高大上,3,6,整体,正面
1640,_, , ,很精致,7,10,整体,正面
1641,_, , ,轻薄,4,6,整体,正面
1642,_, , ,很满意,0,3,整体,正面
1642,_, , ,好看,7,9,整体,正面
1642,_, , ,实用,4,6,整体,正面
1643,_, , ,不过敏,0,3,使用体验,正面
1643,效果,4,6,不是特别明显,6,12,功效,负面
1643,_, , ,还是油,30,33,使用体验,负面
1644,_, , ,太好,19,21,整体,正面
1644,_, , ,喜欢,24,26,整体,正面
1645,_, , ,还可以,10,13,整体,正面
1645,_, , ,有点小贵,15,19,价格,负面
1646,保湿效果,9,13,很好,13,15,功效,正面
1647,_, , ,油油的,5,8,使用体验,正面
1648,_, , ,很不错,19,22,整体,正面
1648,_, , ,挺清爽的,27,31,使用体验,正面
1649,_, , ,挺不错的,7,11,整体,正面
1650,包装,13,15,太简陋,15,18,包装,负面
1651,_, , ,没感觉好用,0,5,整体,负面
1652,_, , ,挺清爽,0,3,使用体验,正面
1652,_, , ,很好用,4,7,整体,正面
1653,_, , ,好用,9,11,整体,正面
1653,_, , ,不油腻,15,18,使用体验,正面
1653,_, , ,很清爽,19,22,使用体验,正面
1654,_, , ,刚买完就看到拍三付二了,0,11,价格,负面
1655,_, , ,挺好用的,6,10,整体,正面
1655,_, , ,不黏稠,11,14,使用体验,正面
1655,吸收情况,29,33,容易吸收,34,38,使用体验,正面
1656,_, , ,满意,0,2,整体,正面
1656,_, , ,赞,15,16,整体,正面
1657,_, , ,舒适,16,18,使用体验,正面
1657,_, , ,透气,18,20,使用体验,正面
1658,_, , ,非常好用,2,6,整体,正面
1659,_, , ,挺便宜,20,23,价格,正面
1660,_, , ,挺好的,9,12,整体,正面
1661,专柜价格,6,10,一样,10,12,价格,负面
1661,没有赠品,14,18,_, , ,价格,负面
1662,_, , ,非常好用,0,4,整体,正面
1663,味道,7,9,_, , ,气味,中性
1663,质地,34,36,清爽,36,38,使用体验,正面
1663,_, , ,不油腻,39,42,使用体验,正面
1663,_, , ,有提亮,47,50,功效,正面
1664,_, , ,不错,0,2,整体,正面
1664,_, , ,挺好的,8,11,整体,正面
1665,_, , ,经济,8,10,价格,正面
1665,_, , ,实惠,10,12,价格,正面
1665,送货,18,20,快,20,21,物流,正面
1666,_, , ,淡淡的香味,5,10,气味,正面
1666,_, , ,很喜欢,11,14,整体,正面
1667,_, , ,好用,9,11,整体,正面
1667,补水效果,20,24,不错,26,28,功效,正面
1667,服务态度,31,35,很好,36,38,服务,正面
1668,包装,4,6,一般,6,8,包装,中性
1668,_, , ,很精致,9,12,包装,正面
1669,_, , ,不错,6,8,整体,正面
1670,_, , ,物美价廉,6,10,价格,正面
1671,_, , ,还不错,5,8,整体,正面
1672,_, , ,很好,0,2,整体,正面
1673,_, , ,很清爽,21,24,使用体验,正面
1673,_, , ,不油腻,24,27,使用体验,正面
1674,_, , ,一直信赖,18,22,整体,正面
1674,_, , ,很划算,0,3,价格,正面
1675,_, , ,不错,2,4,整体,正面
1676,_, , ,很清爽,9,12,使用体验,正面
1676,_, , ,服帖,12,14,使用体验,正面
1677,活动,0,2,很合适,4,7,价格,正面
1677,_, , ,很不错,10,13,整体,正面
1677,店家服务,14,18,很好,19,21,服务,正面
1678,_, , ,不错,16,18,整体,正面
1679,效果,0,2,非常好,2,5,功效,正面
1679,_, , ,非常便捷,8,12,使用体验,正面
1680,_, , ,好差,4,6,整体,负面
1680,_, , ,过敏了,13,16,使用体验,负面
1681,价格,5,7,不错,7,9,价格,正面
1682,_, , ,挺好用,5,8,整体,正面
1682,_, , ,很丝滑,9,12,使用体验,正面
1683,补水效果,12,16,非常不错,16,20,功效,正面
1684,物流,0,2,给力,2,4,物流,正面
1684,_, , ,很喜欢,6,9,整体,正面
1685,_, , ,不理想,7,10,整体,负面
1686,_, , ,不错,12,14,整体,正面
1687,包装,6,8,很好,8,10,包装,正面
1687,_, , ,不错,13,15,整体,正面
1687,_, , ,温和,0,2,使用体验,正面
1687,_, , ,不刺激,2,5,使用体验,正面
1688,物流,9,11,给力,11,13,物流,正面
1688,活动,17,19,很优惠,20,23,价格,正面
1689,_, , ,超喜欢,17,20,整体,正面
1690,_, , ,不怎么样,0,4,整体,负面
1690,_, , ,太干,7,9,使用体验,负面
1691,速度,24,26,快,27,28,物流,正面
1692,_, , ,好用,9,11,整体,正面
1693,_, , ,不是很好用,12,17,整体,负面
1694,_, , ,不错,0,2,整体,正面
1694,_, , ,吸收快,25,28,使用体验,正面
1694,_, , ,不油,23,25,使用体验,正面
1694,味道,3,5,跟正品一样,5,10,气味,正面
1694,瓶子,11,13,小清新,14,17,包装,正面
1695,_, , ,是正品,0,3,真伪,正面
1695,_, , ,非常满意,4,8,整体,正面
1696,速度,4,6,很快,6,8,物流,正面
1696,_, , ,不错,0,2,整体,正面
1697,盒子,5,7,很好看,7,10,包装,正面
1698,物流,31,33,很给力,33,36,物流,正面
1699,_, , ,特别好用,3,7,整体,正面
1699,_, , ,方便好多,35,39,使用体验,正面
1700,吸收,21,23,不错,24,26,使用体验,正面
1701,_, , ,很保湿,2,5,功效,正面
1701,味道,5,7,很好闻,7,10,气味,正面
1701,_, , ,不错,11,13,整体,正面
1702,卸妆效果,14,18,不好,18,20,功效,负面
1702,_, , ,滑滑的,10,13,使用体验,负面
1703,_, , ,超级难用,0,4,整体,负面
1703,_, , ,沾不下来,5,9,功效,负面
1703,_, , ,差评,22,24,整体,负面
1704,_, , ,好用,0,2,整体,正面
1704,_, , ,正品,6,8,真伪,正面
1704,_, , ,不错,3,5,整体,正面
1705,效果,15,17,很一般,17,20,功效,中性
1706,_, , ,很不错,3,6,整体,正面
1707,_, , ,好痒,11,13,使用体验,负面
1707,_, , ,过敏,16,18,使用体验,负面
1708,_, , ,正品,3,5,真伪,正面
1709,_, , ,不错,0,2,整体,正面
1709,_, , ,很好用,5,8,整体,正面
1710,卡粉,10,12,不会有,7,10,使用体验,正面
1710,浮粉现象,12,16,不会有,7,10,使用体验,正面
1710,_, , ,很香,0,2,气味,正面
1711,外包装,0,3,完整,3,5,包装,正面
1711,_, , ,里面露了,6,10,包装,负面
1712,_, , ,断了,7,9,其他,负面
1712,_, , ,不开心,16,19,整体,负面
1713,_, , ,不错,0,2,整体,正面
1714,_, , ,还可以,11,14,整体,正面
1715,_, , ,很好,2,4,整体,正面
1715,_, , ,非常满意,5,9,整体,正面
1716,_, , ,特别好使,0,4,整体,正面
1716,_, , ,不会夹到肉,5,10,使用体验,正面
1717,_, , ,挺好的,2,5,整体,正面
1718,_, , ,挺好的,2,5,整体,正面
1719,_, , ,很好用,2,5,整体,正面
1719,味道,6,8,很好闻,9,12,气味,正面
1719,补水,13,15,很好,15,17,功效,正面
1720,_, , ,不干,4,6,使用体验,负面
1720,_, , ,一点都不好,7,12,整体,负面
1721,_, , ,蛮好用,17,20,整体,正面
1722,_, , ,挺好的,2,5,整体,正面
1723,_, , ,很好用,0,3,整体,正面
1723,_, , ,不干,8,10,使用体验,正面
1724,服务,24,26,好,26,27,服务,正面
1725,_, , ,很好用,11,14,整体,正面
1725,特价,19,21,_, , ,价格,正面
1725,_, , ,好评,45,47,整体,正面
1726,活动,6,8,_, , ,价格,正面
1726,_, , ,好,0,1,整体,正面
1726,_, , ,很喜欢用,23,27,整体,正面
1726,_, , ,好用,28,30,整体,正面
1727,_, , ,垃圾,0,2,整体,负面
1727,盖子,3,5,完全打不开,5,10,包装,负面
1728,妆效,0,2,超级感人,2,6,功效,正面
1729,质量,0,2,不好,2,4,整体,负面
1729,_, , ,差评,5,7,整体,负面
1730,_, , ,烂掉了,6,9,其他,负面
1731,_, , ,断了,12,14,其他,负面
1731,_, , ,太容易断了,15,20,其他,负面
1732,快递小哥,12,16,_, , ,物流,正面
1733,_, , ,很好用,5,8,整体,正面
1733,_, , ,真的好用,19,23,整体,正面
1734,_, , ,不拔干,15,18,使用体验,正面
1734,_, , ,不粘腻,19,22,使用体验,正面
1734,_, , ,挺保湿的,10,14,使用体验,正面
1735,_, , ,很好,5,7,整体,正面
1735,价格,8,10,实惠,10,12,价格,正面
1735,包装,12,14,严实,14,16,包装,正面
1735,_, , ,很满意,17,20,整体,正面
1736,_, , ,不错,5,7,整体,正面
1736,香味,11,13,清淡的,8,11,气味,正面
1736,香味,11,13,好闻,14,16,气味,正面
1736,清洁效果,17,21,挺好的,21,24,功效,正面
1736,_, , ,不紧绷,25,28,使用体验,正面
1736,_, , ,干净,29,31,功效,正面
1736,_, , ,满意,32,34,整体,正面
1737,_, , ,非常好用,0,4,整体,正面
1737,_, , ,非常遮瑕,5,9,功效,正面
1737,_, , ,不油腻,10,13,使用体验,正面
1738,_, , ,不好用,3,6,整体,负面
1738,效果,10,12,不好,12,14,功效,负面
1738,_, , ,很薄,15,17,使用体验,负面
1738,_, , ,透色,17,19,功效,负面
1738,味道,30,32,特别大,32,35,气味,负面
1738,味道,30,32,很刺鼻,35,38,气味,负面
1739,_, , ,不好用,4,7,整体,负面
1740,_, , ,方便,15,17,使用体验,正面
1740,_, , ,喜欢,0,2,整体,正面
1741,_, , ,还不错,4,7,整体,正面
1742,_, , ,挺不错的,2,6,整体,正面
1743,_, , ,确实好用,18,22,整体,正面
1743,_, , ,特别便宜,25,29,价格,正面
1743,_, , ,不错,15,17,整体,正面
1744,_, , ,哑光,20,22,使用体验,正面
1744,保湿效果,34,38,足够,38,40,功效,正面
1744,吸收情况,41,45,很快,49,51,使用体验,正面
1745,补水效果,0,4,特别好,4,7,功效,正面
1746,提亮肤色,0,4,满分,4,6,功效,正面
1746,_, , ,真的太棒了,7,12,整体,正面
1746,_, , ,大爱,13,15,整体,正面
1747,_, , ,不太好,0,3,整体,负面
1747,_, , ,有点刺激,9,13,使用体验,负面
1747,_, , ,好难受,30,33,使用体验,负面
1748,活动,29,31,划算,37,39,价格,正面
1748,_, , ,很喜欢,21,24,整体,正面
1749,_, , ,最差,8,10,整体,负面
1749,_, , ,太差了,39,42,整体,负面
1750,味道,0,2,非常好闻,2,6,气味,正面
1750,_, , ,特别服帖,11,15,使用体验,正面
1750,_, , ,自然,15,17,功效,正面
1750,_, , ,不错,20,22,整体,正面
1750,价格,25,27,很合理,28,31,价格,正面
1751,盖子,0,2,没有封口,3,7,包装,负面
1752,_, , ,油腻,13,15,使用体验,负面
1753,_, , ,过敏,0,2,使用体验,负面
1754,_, , ,还不错,7,10,整体,正面
1755,补水,9,11,不错,11,13,功效,正面
1755,_, , ,很好用,0,3,整体,正面
1756,香味,3,5,淡淡的,0,3,气味,正面
1756,_, , ,不油腻,7,10,使用体验,正面
1756,_, , ,很舒服,11,14,使用体验,正面
1757,发货,0,2,挺快的,2,5,物流,正面
1757,_, , ,挺好的,18,21,整体,正面
1757,价格,22,24,实惠,25,27,价格,正面
1757,_, , ,挺不错的,28,32,整体,正面
1758,_, , ,满意,0,2,整体,正面
1759,_, , ,不黏,3,5,使用体验,正面
1759,_, , ,很清爽,6,9,使用体验,正面
1760,_, , ,不油,2,4,使用体验,正面
1760,_, , ,好评,12,14,整体,正面
1761,客服态度,0,4,极差,4,6,服务,负面
1762,_, , ,挺好用的,2,6,整体,正面
1763,_, , ,好用,17,19,整体,正面
1764,_, , ,很滋润,0,3,使用体验,正面
1764,_, , ,不脱妆,4,7,使用体验,正面
1764,_, , ,挺好用的,8,12,使用体验,正面
1765,性价比,35,38,真高,38,40,价格,正面
1765,_, , ,非常的实惠,14,19,价格,正面
1766,_, , ,好用,22,24,整体,正面
1767,_, , ,满意,0,2,整体,正面
1767,_, , ,好评,3,5,整体,正面
1767,_, , ,五星,6,8,整体,正面
1768,_, , ,不好,0,2,整体,负面
1768,_, , ,一点都不上色,3,9,功效,负面
1769,效果,0,2,不错,2,4,功效,正面
1769,_, , ,有点稠,7,10,使用体验,中性
1770,_, , ,不是很利,0,4,功效,负面
1771,_, , ,水润皮肤,6,10,使用体验,正面
1771,_, , ,更滋润,15,18,使用体验,正面
1772,_, , ,很好,16,18,整体,正面
1773,_, , ,不油腻,5,8,使用体验,正面
1773,_, , ,喜欢,9,11,整体,正面
1774,_, , ,差,5,6,整体,负面
1775,_, , ,不是很好,14,18,整体,负面
1776,_, , ,很划算,0,3,价格,正面
1777,快递小哥,0,4,很准时,6,9,物流,正面
1778,_, , ,喜欢,0,2,整体,正面
1778,_, , ,大爱,3,5,整体,正面
1778,_, , ,温和,18,20,使用体验,正面
1778,_, , ,不刺激,20,23,使用体验,正面
1778,_, , ,挺好用的,24,28,整体,正面
1779,_, , ,过敏,3,5,使用体验,负面
1780,味道,0,2,不错,2,4,气味,正面
1780,_, , ,滑滑的,7,10,使用体验,正面
1780,物流,11,13,快,14,15,物流,正面
1781,美白,15,17,_, , ,功效,正面
1781,_, , ,滋润,12,14,使用体验,正面
1782,_, , ,喜欢,0,2,整体,正面
1782,活动,7,9,很划算,10,13,价格,正面
1783,_, , ,还行,17,19,整体,正面
1784,_, , ,挺好,5,7,整体,正面
1785,补水效果,11,15,很好,15,17,功效,正面
1785,_, , ,很柔滑,8,11,使用体验,正面
